断面地形输入
3
CS1
100	100
108	100
100	100
 44	 892.00	 346.70	   0
 45	 894.00	 346.30	   0
 46	 998.00	 345.90	   0
 47	1002.00	 346.30	   0
 48	1137.00	 346.30	   0
 49	1282.00	 346.30	   0
 50	1431.00	 346.40	   0
 51	1549.00	 346.40	   0
 52	1551.00	 346.20	   0
 53	1634.00	 346.20	   0
 54	1640.00	 345.70	   0
 55	1673.00	 346.10	   0
 56	1682.00	 345.40	   0
 57	1725.00	 345.90	   0
 58	1869.00	 346.10	   0
 59	2015.00	 346.20	   0
 60	2157.00	 346.10	   0
 61	2246.00	 346.20	   0
 62	2268.00	 345.40	   0
 63	2300.00	 345.80	   0
 64	2316.00	 346.20	   0
 65	2427.00	 346.10	   0
 66	2554.00	 346.30	   0
 67	2680.00	 346.20	   0
 68	2792.00	 346.30	   0
 69	2804.00	 346.00	   0
 70	2942.00	 346.10	   0
 71	3078.00	 346.10	   0
 72	3219.00	 346.10	   0
 73	3234.00	 345.60	   0
 74	3313.00	 346.00	   0
 75	3347.00	 346.00	   0
 76	3349.00	 345.60	   0
 77	3363.00	 345.60	   0
 78	3479.00	 345.80	   0
 79	3487.00	 345.20	   0
 80	3513.00	 344.80	   0
 81	3584.00	 345.10	   0
 82	3607.00	 344.60	   0
 83	3619.00	 344.70	   0
 84	3636.00	 345.80	   0
 85	3758.00	 345.60	   0
 86	3881.00	 345.60	   0
 87	4000.00	 345.90	   0
 88	4034.00	 346.00	   0
 89	4049.00	 345.50	   0
 90	4054.00	 346.10	   0
 91	4120.00	 346.00	   0
 92	4129.00	 346.70	   0
 93	4232.00	 346.60	   0
 94	4342.00	 346.30	   0
 95	4457.00	 346.40	   0
 96	4575.00	 346.40	   0
 97	4704.00	 346.70	   0
 98	4834.00	 347.20	   0
 99	4960.00	 347.50	   0
100	5086.00	 347.80	   0
101	5225.00	 348.70	   0
102	5281.00	 349.00	   0
103	5283.00	 349.00	   0
104	5287.00	 349.30	   0
105	5306.00	 351.20	   1
各断面沿程距离
i      DistLg(i)
  1	60590.000
  2	63.790
  3	67750.000
